nco_code,title
7313.07,
7313.0700,Goldsmith
7313.0700,
7313.0701,Polishing Machine
7313.0701,Polisher and Cleaner
7313.0702,Goldsmith Enameller
7313.0702,Goldsmith Frame
7313.0703,Goldsmith Frame Maker
7313.0703,"Goods Supervisor,"
7313.0801,Jewel Setter/Setter
7313.0801,
7313.0801,
7313.0802,Metal
7313.0802,Metal Setter
7313.0803,Wax Setter
7313.0803,Wax Tree Maker
7313.0804,Wax Tree Maker
7313.0804,Waxing Man
7313.0901,Gem Sorter
7313.0901,
7313.0901,
7313.0902,Rough Assorter
7313.0902,Rough Marker
7313.0903,Rough Marker
7313.0903,"Router, Wood"
7313.1001,Gem Slicer/Gemstone Rough Cutter
7313.1001,
7313.1001,Gem Slicer /Gemstone Rough Cutter
7313.1001,
7313.1101,
7313.1101,Gem Cleaver
7313.1101,
7313.1201,Incoming
7313.1201,Inclusion Plotter
7313.1202,Planning Engineer
7313.1202,Planner
7313.13,
7313.13,"Gem Grinder, Hand"
7313.1300,
7313.1300,"Gem Grinder, Hand"
7313.1301,Manual Insertion
7313.1301,Manual Bruter
7313.1302,Auto Blocker
7313.1302,Auto Body
7313.1303,Gemstone Facet Maker
7313.1303,Gemstone Final
7313.1304,Table Cutter
7313.1304,Tablet Coater
7313.1305,Manual Bruter
7313.1305,Manual Blocker
7313.1306,Auto Bruter
7313.1306,Auto Engine
7313.14,"Gem Polisher, Hand"
7313.14,
7313.1400,
7313.1400,"Gem Polisher, Hand"
7313.1501,Diamond Bagger
7313.1501,Diamond Assorter
7313.1502,Polished Diamond Grader and
7313.1502,Polisher
7313.1502,Polished Diamond Grader & Assorter (Basic)
7313.1503,Polished Diamond Grader & Assorter
7313.1503,Polished Diamond Grader and
7313.1503,Polished Diamond
7313.1504,Bottom Polisher
7313.1504,Box Assembly
7313.1505,Gemstone Polisher
7313.1505,Gemstone Girdle Polisher
7313.1506,Gemstone Pre -
7313.1506,Gemstone Polisher
7313.1601,Gemstone Pre -shaper
7313.1601,Gemstone Thread
7313.1601,Gemstone Pre -Shaper
7313.1602,Gemstone Final Shaper and
7313.1602,Gemstone Final Shaper and Calibrator
7313.1602,Gemstone Girdle
7313.1701,
7313.1701,Gem Driller
7313.1701,
7313.1702,Wine Waiter
7313.1702,Window Opener  Window opener works with dop -tang
7313.1702,Window Opener
7313.18,Jewellery Engraver
7313.18,
7313.1800,
7313.1800,Jewellery Engraver
7313.19,Engraver
7313.19,
7313.1900,Engraver
7313.1900,
7313.22,"Embosser, Sheet"
7313.22,
7313.2200,
7313.2200,"Embosser, Sheet"
7313.23,"Inlayer, Metal"
7313.23,"Inlaye r, Metal"
7313.23,
7313.2300,"Inlayer, Metal"
7313.2300,"Inlaye r, Metal"
7313.2300,
7313.2401,Rubber Nursery
7313.2401,Rubber Mould Maker
7313.2402,Wax Piece Maker
7313.2402,Wax Setter
7313.2501,Boiling In-Charge
7313.2501,Boiling Tub
7313.2501,Boiling In  Charge
7313.2601,Final Quality Inspector
7313.2601,Final Testing
7313.99,"Jewellery, Goldsmith and"
7313.99,"Jewellery, Goldsmith and Silversmith"
7313.99,
7313.9900,"Jewellery, Goldsmith and"
7313.9900,"Jewellery, Goldsmith and Silversmith"
7313.9900,
7314.01,"Mould Maker, Pottery and Porcelain"
7314.01,"Mould Maker, Pottery and"
7314.01,
7314.0100,"Mould Maker, Pottery and"
7314.0100,"Mould Maker, Pottery and Porcelain"
7314.0100,
7314.02,"Caster, Pottery and Porcelain"
7314.02,
7314.0200,"Caster, Pottery and Porcelain"
7314.0200,
7314.03,Clay Toy Maker/Hand Moulder
7314.03,Clay Toy Maker /Hand moulder
7314.03,
7314.0300,
7314.0300,Clay Toy Maker/Hand Moulder
7314.0300,Clay Toy Maker /Hand moulder
7314.04,
7314.04,"Moulder, Hand (Ceramics)"
7314.0400,"Moulder, Hand (Ceramics)"
7314.0400,
7314.05,Maker (Pottery and
7314.05,Maker (Pottery and Porcelain)/Jigger and
7314.05,
7314.0500,Maker (Pottery and
7314.0500,
7314.0500,Maker (Pottery and Porcelain)/Jigger and
7314.06,
7314.06,Turner Pottery and Porcelain
7314.0600,
7314.0600,Turner Pottery and Porcelain
7314.07,
7314.07,"Bricks and Tile Moulder, Hand"
7314.0700,"Bricks and Tile Moulder, Hand"
7314.0700,
7314.08,
7314.08,Abrasive Wheel Moulder
7314.0800,Abrasive Wheel Moulder
7314.0800,
7314.09,Potter (Pottery and Porcelain)/Potter's
7314.09,
7314.09,Potter (Pottery and
7314.0900,Potter (Pottery and
7314.0900,Potter (Pottery and Porcelain)/Potter's
7314.0900,
7314.1,Granulator Attendant (Cement)
7314.1,
7314.1000,Granulator Attendant (Cement)
7314.1000,
7314.11,
7314.11,Clay Maker (Pottery)
7314.1100,Clay Maker (Pottery)
7314.1100,
7314.12,
7314.12,Checker (Ceramics)
7314.1200,Checker (Ceramics)
7314.1200,
7314.13,"Sorter, Brick and Tile"
7314.13,
7314.1300,"Sorter, Brick and Tile"
7314.1300,
7314.99,"Abrasive Wheel Formers, Potters and"
7314.99,"Abrasive Wheel Formers, Potte rs"
7314.99,
7314.9900,"Abrasive Wheel Formers, Potters and"
7314.9900,"Abrasive Wheel Formers, Potte rs"
7314.9900,
7315.01,"Blower, Glass"
7315.01,
7315.0100,
7315.0100,"Blower, Glass"
7315.02,
7315.02,"Blower, Laboratory Apparatus"
7315.0200,"Blower, Laboratory Apparatus"
7315.0200,
7315.03,
7315.03,Blower Helper (Glass)
7315.0300,
7315.0300,Blower Helper (Glass)
7315.06,
7315.06,Mouldman (Glass)
7315.0600,
7315.0600,Mouldman (Glass)
7315.07,Bender (Glass)
7315.07,
7315.0700,
7315.0700,Bender (Glass)
7315.08,Gatherer (Glass )
7315.08,Gatherer (Glass)
7315.08,
7315.0800,Gatherer (Glass )
7315.0800,Gatherer (Glass)
7315.0800,
7315.09,Drawer (Glass)
7315.09,
7315.0900,
7315.0900,Drawer (Glass)
7315.1,
7315.1,Bead Maker (Glass)
7315.1000,Bead Maker (Glass)
7315.1000,
7315.11,Optical Worker
7315.11,
7315.1100,Optical Worker
7315.1100,
7315.12,Lens Grinder
7315.12,
7315.1200,Lens Grinder
7315.1200,
7315.13,
7315.13,Edger (Optical glass)
7315.1300,
7315.1300,Edger (Optical glass)
7315.14,Lens Polisher (Optical)
7315.14,
7315.1400,Lens Polisher (Optical)
7315.1400,
7315.15,Lens Centerer and Edger (Optical
7315.15,
7315.15,Lens Centerer and Edger (Optical Glass)
7315.1500,
7315.1500,Lens Centerer and Edger (Optical
7315.1500,Lens Centerer and Edger (Optical Glass)
7315.16,Wheel Grinder (Glass)
7315.16,
7315.1600,Wheel Grinder (Glass)
7315.1600,
7315.17,Edge Finisher (Glass)
7315.17,
7315.1700,Edge Finisher (Glass)
7315.1700,
7315.18,
7315.18,"Cutter, Glass Bangles"
7315.1800,"Cutter, Glass Bangles"
7315.1800,
7315.19,Cooling Man (Glass)
7315.19,
7315.1900,Cooling Man (Glass)
7315.1900,
7315.2,"Glass Cutter, Other"
7315.2,
7315.2000,
7315.2000,"Glass Cutter, Other"
7315.21,"Joiner, Glass Bangles"
7315.21,
7315.2100,"Joiner, Glass Bangles"
7315.2100,
7315.22,
7315.22,"Crusher Attendant, Stone"
7315.2200,"Crusher Attendant, Stone"
7315.2200,
7315.23,
7315.23,Grinder (Stone and Clay)
7315.2300,Grinder (Stone and Clay)
7315.2300,
7315.24,"Sorter, Glass Products"
7315.24,
7315.2400,
7315.2400,"Sorter, Glass Products"
7315.99,"Glass Makers, Cutters, Grinders and"
7315.99,
7315.9900,
7315.9900,"Glass Makers, Cutters, Grinders and"
7316.01,
7316.01,"Engraver, Glass"
7316.0100,"Engraver, Glass"
7316.0100,
7316.02,Glass Etcher
7316.02,"Glass Etcher  Glass Etcher etches, with acid, decorative"
7316.02,
7316.0200,"Glass Etcher  Glass Etcher etches, with acid, decorative"
7316.0200,Glass Etcher
7316.0200,
7316.03,Sand Blaster (Glass)
7316.03,
7316.0300,Sand Blaster (Glass)
7316.0300,
7316.04,Volume Man /Calibrating
7316.04,
7316.04,Volume Man/Calibrating Technician
7316.0400,Volume Man /Calibrating
7316.0400,Volume Man/Calibrating Technician
7316.0400,
7316.05,
7316.05,Waxing Man (Glass)/Helper
7316.05,Waxing Man (Glass) /Helper
7316.0500,Waxing Man (Glass)/Helper
7316.0500,
7316.0500,Waxing Man (Glass) /Helper
7316.06,Glass Enameller
7316.06,
7316.0600,Glass Enameller
7316.0600,
7316.07,Hand Painter (Ceramics)
7316.07,
7316.0700,
7316.0700,Hand Painter (Ceramics)
7316.08,Decorator (Ceramics)
7316.08,
7316.0800,
7316.0800,Decorator (Ceramics)
7316.09,
7316.09,"Spray Painter, (Ceramics)"
7316.0900,
7316.0900,"Spray Painter, (Ceramics)"
7316.1,
7316.1,"Glazer, Pottery and Porcelain"
7316.1000,"Glazer, Pottery and Porcelain"
7316.1000,
7316.11,Mirror Silverer
7316.11,
7316.1100,Mirror Silverer
7316.1100,
7316.12,"Signwriter, Decorative Painters, Engravers"
7316.12,"Sign  Writer, Decorative Painters,"
7316.12,
7316.1200,
7316.1200,"Sign  Writer, Decorative Painters,"
7316.1200,"Signwriter, Decorative Painters, Engravers"
7317.01,Lamp Shade Maker
7317.01,
7317.0100,
7317.0100,Lamp Shade Maker
7317.03,"Furniture Maker, Bamboo"
7317.03,
7317.0300,
7317.0300,"Furniture Maker, Bamboo"
7317.04,
7317.04,"Furniture Maker, Reed"
7317.0400,
7317.0400,"Furniture Maker, Reed"
7317.05,"Furniture Maker, Cane"
7317.05,
7317.0500,
7317.0500,"Furniture Maker, Cane"
7317.06,Caner
7317.06,
7317.0600,Caner
7317.0600,
7317.07,Basket Maker
7317.07,
7317.0700,
7317.0700,Basket Maker
7317.08,
7317.08,"Mat Weaver, Bamboo"
7317.0800,"Mat Weaver, Bamboo"
7317.0800,
7317.09,"Mat Weaver, Grass and Leave"
7317.09,
7317.0900,"Mat Weaver, Grass and Leave"
7317.0900,
7317.1,
7317.1,Broom Maker
7317.1000,Broom Maker
7317.1000,
7317.11,Chick Maker
7317.11,
7317.1100,Chick Maker
7317.1100,
7317.12,
7317.12,Khas Thatti Maker
7317.1200,
7317.1200,Khas Thatti Maker
7317.13,
7317.13,Brush Material Preparer
7317.1300,Brush Material Preparer
7317.1300,
7317.14,
7317.14,"Brush Maker, Hand"
7317.1400,"Brush Maker, Hand"
7317.1400,
7317.99,
7317.99,"Basketry Weavers, Brush Makers and"
7317.99,"Basketry Weavers, Brush Makers"
7317.9900,"Basketry Weavers, Brush Makers"
7317.9900,
7317.9900,"Basketry Weavers, Brush Makers and"
7318.01,
7318.01,Candle Maker
7318.0100,Candle Maker
7318.0100,
7318.02,
7318.02,Candle Moulder
7318.0200,Candle Moulder
7318.0200,
7318.03,Carpet Weaver (Carpet and Rug)
7318.03,Carpet Weaver (Carpet & Rug)
7318.03,
7318.0300,Carpet Weaver (Carpet and Rug)
7318.0300,
7318.0300,Carpet Weaver (Carpet & Rug)
7318.04,"Knitting -Machine Operator,"
7318.04,"Knitting Machine Operator, Automatic"
7318.04,
7318.0400,"Knitting -Machine Operator,"
7318.0400,"Knitting Machine Operator, Automatic"
7318.0400,
7318.05,
7318.05,"Hand Printer, Textile/Hand Block Printer"
7318.05,"Hand Printer, Textile /Hand Block"
7318.0500,"Hand Printer, Textile /Hand Block"
7318.0500,"Hand Printer, Textile/Hand Block Printer"
7318.0500,
7318.06,
7318.06,Hand Dyer
7318.0600,Hand Dyer
7318.0600,
7318.08,"Repairer, Fabrics/Fabric Mender"
7318.08,
7318.08,"Repairer, Fabrics /Fabric Mender"
7318.0800,"Repairer, Fabrics/Fabric Mender"
7318.0800,"Repairer, Fabrics /Fabric Mender"
7318.0800,
7318.09,"Bale Breaker Tenter, Cotton/Blow Room"
7318.09,
7318.09,"Bale Breaker Tenter,"
7318.0900,"Bale Breaker Tenter,"
7318.0900,"Bale Breaker Tenter, Cotton/Blow Room"
7318.0900,
7318.1,"Batching Worker , Wool"
7318.1,
7318.1000,
7318.1000,"Batching Worker , Wool"
7318.11,Wool Sorter
7318.11,
7318.1100,
7318.1100,Wool Sorter
7318.12,"Selector, Jute"
7318.12,
7318.1200,"Selector, Jute"
7318.1200,
7318.13,"Grader, Coir"
7318.13,
7318.1300,
7318.1300,"Grader, Coir"
7318.15,
7318.15,Waste Machine Man (Cotton Textile)/Waste
7318.15,Waste Machine Man (Cotton
7318.1500,Waste Machine Man (Cotton Textile)/Waste
7318.1500,
7318.1500,Waste Machine Man (Cotton
7318.18,"Scouring Man, Wool/Wool"
7318.18,
7318.18,"Scouring Man, Wool/Wool Washing and"
7318.1800,
7318.1800,"Scouring Man, Wool/Wool"
7318.1800,"Scouring Man, Wool/Wool Washing and"
7318.19,Cooker (Silkworm)
7318.19,Cooker ( Silkworm )
7318.19,
7318.1900,Cooker (Silkworm)
7318.1900,Cooker ( Silkworm )
7318.1900,
7318.2,
7318.2,"Softener  Feeder and Receiver, Jute"
7318.2,"Softener Feeder and Receiver, Jute"
7318.2000,"Softener Feeder and Receiver, Jute"
7318.2000,
7318.2000,"Softener  Feeder and Receiver, Jute"
7318.21,
7318.21,"Root Cutter, Jute"
7318.2100,
7318.2100,"Root Cutter, Jute"
7318.22,Teaser (Feeder and Receiver) Jute
7318.22,
7318.2200,Teaser (Feeder and Receiver) Jute
7318.2200,
7318.23,"Fibre Preparer, Coir"
7318.23,
7318.2300,"Fibre Preparer, Coir"
7318.2300,
7318.27,"Cardtenter, Cotton/Carding Tenter"
7318.27,"Card  Tenter, Cotton /Carding Tenter"
7318.27,
7318.2700,
7318.2700,"Card  Tenter, Cotton /Carding Tenter"
7318.2700,"Cardtenter, Cotton/Carding Tenter"
7318.28,
7318.28,"Set Framer, Silk"
7318.2800,"Set Framer, Silk"
7318.2800,
7318.29,Sliver -Lap-Man/Combing
7318.29,
7318.29,Sliver Lap Man/Combing Preparatory
7318.2900,
7318.2900,Sliver Lap Man/Combing Preparatory
7318.2900,Sliver -Lap-Man/Combing
7318.34,Comb Minder /Combing
7318.34,Comb Minder/Combing Preparatory
7318.34,
7318.3400,Comb Minder /Combing
7318.3400,Comb Minder/Combing Preparatory
7318.3400,
7318.35,
7318.35,Gill Box Man
7318.3500,
7318.3500,Gill Box Man
7318.36,
7318.36,"Spreader Feeder, Jute"
7318.3600,"Spreader Feeder, Jute"
7318.3600,
7318.37,"Spreader, Receiver,  Jute"
7318.37,
7318.37,"Spreader, Receiver, Jute"
7318.3700,"Spreader, Receiver,  Jute"
7318.3700,"Spreader, Receiver, Jute"
7318.3700,
7318.38,"Breaker Feeder, Jute"
7318.38,
7318.3800,"Breaker Feeder, Jute"
7318.3800,
7318.4,
7318.4,"Finisher Feeder, Jute"
7318.4000,
7318.4000,"Finisher Feeder, Jute"
7318.42,Hand Spinner (Cotton and Woollen
7318.42,
7318.42,Hand Spinner (Cotton and Woollen Textile)
7318.4200,Hand Spinner (Cotton and Woollen
7318.4200,
7318.4200,Hand Spinner (Cotton and Woollen Textile)
7318.43,Piecer
7318.43,
7318.4300,
7318.4300,Piecer
7318.45,"Spinner, Jute"
7318.45,
7318.4500,"Spinner, Jute"
7318.4500,
7318.46,
7318.46,"Spinner, Coir"
7318.4600,"Spinner, Coir"
7318.4600,
7318.47,
7318.47,Twister
7318.4700,Twister
7318.4700,
7318.48,
7318.48,"Doffer, Spinning/Ring Spinning"
7318.48,"Doffer, Spinning/Ring Spinning Doffer"
7318.4800,"Doffer, Spinning/Ring Spinning"
7318.4800,
7318.4800,"Doffer, Spinning/Ring Spinning Doffer"
7318.49,
7318.49,"Knotter, Silk"
7318.4900,
7318.4900,"Knotter, Silk"
7318.5,Beam Gaiter
7318.5,
7318.5000,
7318.5000,Beam Gaiter
7318.51,"Lacer, Hand"
7318.51,
7318.5100,
7318.5100,"Lacer, Hand"
7318.52,Lattice Pegger
7318.52,
7318.5200,Lattice Pegger
7318.5200,
7318.53,"Reacher, Hand (Textile)"
7318.53,
7318.5300,"Reacher, Hand (Textile)"
7318.5300,
7318.55,Weaver Power Loom
7318.55,
7318.5500,Weaver Power Loom
7318.5500,
7318.58,"Weaver, Handloom"
7318.58,
7318.5800,"Weaver, Handloom"
7318.5800,
7318.59,"Carpet Weaver, Hand Knitting"
7318.59,
7318.5900,
7318.5900,"Carpet Weaver, Hand Knitting"
7318.6,"Carpet Clipper, Hand"
7318.6,
7318.6000,"Carpet Clipper, Hand"
7318.6000,
7318.61,
7318.61,Carpet Embosser
7318.6100,
7318.6100,Carpet Embosser
7318.62,Carpet Repairer
7318.62,
7318.6200,
7318.6200,Carpet Repairer
7318.63,
7318.63,Coir Weaver (Matting)
7318.6300,Coir Weaver (Matting)
7318.6300,
7318.64,
7318.64,"Net Maker, Hand"
7318.6400,"Net Maker, Hand"
7318.6400,
7318.65,
7318.65,"Crochet Worker, Hand"
7318.6500,"Crochet Worker, Hand"
7318.6500,
7318.66,"Knitter, Hand"
7318.66,
7318.6600,"Knitter, Hand"
7318.6600,
7318.67,"Braid Maker, Hand"
7318.67,
7318.6700,"Braid Maker, Hand"
7318.6700,
7318.99,"Handicraft Workers in Textiles,"
7318.99,
7318.99,"Handicraft Workers in Textiles, Leather and"
7318.9900,
7318.9900,"Handicraft Workers in Textiles,"
7318.9900,"Handicraft Workers in Textiles, Leather and"
7321.01,
7321.01,"Compositor, Hand"
7321.0100,"Compositor, Hand"
7321.0100,
7321.02,
7321.02,Impositor
7321.0200,Impositor
7321.0200,
7321.03,Distributor (Letter Press)
7321.03,Distributor (Letter P ress)
7321.03,
7321.0300,
7321.0300,Distributor (Letter P ress)
7321.0300,Distributor (Letter Press)
7321.04,Composing Room Operatives
7321.04,
7321.0400,Composing Room Operatives
7321.0400,
7321.05,
7321.05,Stereo Matrix Moulder
7321.0500,
7321.0500,Stereo Matrix Moulder
7321.06,Stereotype Caster
7321.06,
7321.0600,
7321.0600,Stereotype Caster
7321.07,Electrotyper
7321.07,
7321.0700,
7321.0700,Electrotyper
7321.08,Lithographic Artist
7321.08,
7321.0800,Lithographic Artist
7321.0800,
7321.0801,Circuit Imaging
7321.0801,Circuit Imaging Operator
7321.0802,Circuit Imaging Operator – Photo Imaging
7321.0802,Circuit Imaging Operator -Photo
7321.0802,Circular Saw
7321.09,"Retoucher, Lithographic"
7321.09,
7321.0900,"Retoucher, Lithographic"
7321.0900,
7321.1,Mounter/Mounting Machine Operator/CNC
7321.1,
7321.1000,
7321.1000,Mounter/Mounting Machine Operator/CNC
7321.11,Router
7321.1100,Router
7321.12,
7321.12,"Cameraman, Photomechanical"
7321.1200,
7321.1200,"Cameraman, Photomechanical"
7321.13,
7321.13,Microstat Cameraman
7321.1300,Microstat Cameraman
7321.1300,
7321.14,Photostat Camera Operator/Photocopier
7321.14,Photostat Camera
7321.14,
7321.1400,Photostat Camera
7321.1400,
7321.1400,Photostat Camera Operator/Photocopier
7321.15,"Transferor, Photomechanical"
7321.15,
7321.1500,"Transferor, Photomechanical"
7321.1500,
7321.16,
7321.16,Etcher Photo Engraving
7321.16,Etch er Photo Engraving
7321.1600,
7321.1600,Etch er Photo Engraving
7321.1600,Etcher Photo Engraving
7321.17,
7321.17,"Barman, Lino Machine"
7321.1700,
7321.1700,"Barman, Lino Machine"
7321.99,"Pre-Press Technicians, Others"
7321.99,
7321.99,"Pre-Press Technicians , Others"
7321.9900,"Pre-Press Technicians, Others"
7321.9900,
7321.9900,"Pre-Press Technicians , Others"
7322.01,Job Printer
7322.0100,Job Printer
7322.02,Lino Operator
7322.02,
7322.0200,Lino Operator
7322.0200,
7322.03,Mono Operator
7322.03,
7322.0300,Mono Operator
7322.0300,
7322.04,Mono Caster
7322.04,
7322.0400,Mono Caster
7322.0400,
7322.05,
7322.05,Type Caster
7322.0500,Type Caster
7322.0500,
7322.06,
7322.06,"Maker -up, Photo Type Setting"
7322.06,"Maker -Up, Photo Type Setting"
7322.0600,"Maker -up, Photo Type Setting"
7322.0600,
7322.0600,"Maker -Up, Photo Type Setting"
7322.07,Photo Type Setting Machine Operator
7322.07,Photo Type Setting Machine
7322.07,
7322.0700,
7322.0700,Photo Type Setting Machine
7322.0700,Photo Type Setting Machine Operator
7322.08,Type Dresser
7322.08,
7322.0800,Type Dresser
7322.0800,
7322.09,"Roller Maker, Paper Printing"
7322.09,
7322.0900,
7322.0900,"Roller Maker, Paper Printing"
7322.1,Braille -Duplicating -Machine
7322.1,Braille – Duplicating Machine Operator
7322.1,
7322.1000,
7322.1000,Braille – Duplicating Machine Operator
7322.1000,Braille -Duplicating -Machine
7322.11,"Stencil Cutter, Silk Screen Printing"
7322.11,
7322.1100,"Stencil Cutter, Silk Screen Printing"
7322.1100,
7322.12,
7322.12,Silk Screen Printer
7322.1200,Silk Screen Printer
7322.1200,
7322.13,
7322.13,Printing Jobber
7322.1300,Printing Jobber
7322.1300,
7322.14,
7322.14,Colour Maker (Textile Product)
7322.1400,Colour Maker (Textile Product)
7322.1400,
7322.15,
7322.15,Precision Printing Worker
7322.1500,Precision Printing Worker
7322.1500,
7322.16,Frontman
7322.16,
7322.1600,
7322.1600,Frontman
7322.17,
7322.17,"Pressman (Flatbed, Letter Press)"
7322.17,"Pressman (Flat -Bed, Letter  Press)"
7322.1700,
7322.1700,"Pressman (Flat -Bed, Letter  Press)"
7322.1700,"Pressman (Flatbed, Letter Press)"
7322.18,"Machine  Man , Hand Printing"
7322.18,"Machineman, Hand Printing"
7322.18,
7322.1800,"Machineman, Hand Printing"
7322.1800,"Machine  Man , Hand Printing"
7322.1800,
7322.19,"Machineman, Automatic Printing"
7322.19,"Machine  Man, Automatic Printing"
7322.19,
7322.1900,"Machineman, Automatic Printing"
7322.1900,
7322.1900,"Machine  Man, Automatic Printing"
7322.2,"Machine  Man, Rotary Printing"
7322.2,"Machineman, Rotary Printing"
7322.2,
7322.2000,
7322.2000,"Machine  Man, Rotary Printing"
7322.2000,"Machineman, Rotary Printing"
7322.21,"Machineman, Offset Printing"
7322.21,
7322.21,"Machine Man , Offset Printing"
7322.2100,
7322.2100,"Machineman, Offset Printing"
7322.2100,"Machine Man , Offset Printing"
7322.22,"Machineman, Direct Lithographic Printing"
7322.22,"Machine Man , Direct Lithographic"
7322.22,
7322.2200,
7322.2200,"Machine Man , Direct Lithographic"
7322.2200,"Machineman, Direct Lithographic Printing"
7322.23,"Pressman, Roto  Gravure"
7322.23,"Pressman, Roto Gravure"
7322.23,
7322.2300,
7322.2300,"Pressman, Roto Gravure"
7322.2300,"Pressman, Roto  Gravure"
7322.99,"Printers, Others"
7322.99,
7322.9900,"Printers, Others"
7322.9900,
7323.01,
7323.01,Book Binder
7323.0100,Book Binder
7323.0100,
7323.02,Map and Chart Mounter
7323.02,
7323.0200,
7323.0200,Map and Chart Mounter
7323.03,
7323.03,Book Mender
7323.0300,Book Mender
7323.0300,
7323.04,
7323.04,Book Binding Worker
7323.0400,Book Binding Worker
7323.0400,
7323.05,Book Binding Operatives
7323.0500,Book Binding Operatives
7323.99,"Book Binders and Related Workers, Other"
7323.99,"Book Binders and Related Workers,"
7323.99,
7323.9900,
7323.9900,"Book Binders and Related Workers,"
7323.9900,"Book Binders and Related Workers, Other"
